configFile ./Integration/AlexaClientSDKConfig.json
Running app with log level: DEBUG9
2021-04-04 19:54:03.209 [  1] 9 PowerMonitor:isActiveLocked:isActiveLocked=false
2021-04-04 19:54:03.209 [  1] I MessageRouter:createActiveTransportLocked:transport=0x891090,sizeOf m_transports=0
2021-04-04 19:54:03.209 [  1] I HTTP2Transport:connect:this=0x891090
2021-04-04 19:54:03.209 [  1] I HTTP2Transport:setStateLocked:this=0x891090,currentState=INIT,newState=AUTHORIZING,changedReason=ACL_CLIENT_REQUEST
2021-04-04 19:54:03.210 [  1] 5 ConditionVariableWrapper:notifyAll
2021-04-04 19:54:03.210 [ 25] 7 HTTP2Transport:mainLoop:this=0x891090
2021-04-04 19:54:03.210 [ 25] 9 PowerMonitor:getInstance
2021-04-04 19:54:03.210 [ 25] 9 PowerMonitor:assignThreadPowerResource:threadId=2454835408
2021-04-04 19:54:03.210 [ 25] 9 PowerMonitor:isActiveLocked:isActiveLocked=false
2021-04-04 19:54:03.210 [  1] I MessageRouter:setAsActiveTransport:transport=0x891090,sizeOf m_transports=1
2021-04-04 19:54:03.211 [ 23] 0 AVSConnectionManager:onConnectionStatusChanged:status=PENDING,engine_count=1
2021-04-04 19:54:03.211 [ 25] 5 SynchronizeStateSenderFactory:createPostConnectOperation
2021-04-04 19:54:03.211 [ 25] 5 PostConnectSynchronizeStateSender:create
2021-04-04 19:54:03.211 [ 23] 5 AbstractAVSConnectionManager:notifyObservers::EngineConnectionStatusDetail:engineType=1,status=PENDING,reason=ACL_CLIENT_REQUEST
2021-04-04 19:54:03.211 [ 25] 9 ConditionVariableWrapper:ConditionVariableWrapper:id=14
#############################
#       Connecting...       #
#############################

2021-04-04 19:54:03.212 [ 23] 5 CapabilitiesDelegate:onConnectionStatusChanged:connectionStatus=PENDING
2021-04-04 19:54:03.212 [ 10] 1 AlertsCapabilityAgent:executeOnConnectionStatusChanged:status=PENDING,reason=ACL_CLIENT_REQUEST
2021-04-04 19:54:03.212 [ 11] 0 DialogUXStateAggregator:executeSetState:from=IDLE,to=IDLE,validTransition=false
2021-04-04 19:54:03.212 [ 25] 5 AVSGatewayManager:createPostConnectOperation
2021-04-04 19:54:03.212 [ 25] 5 AVSGatewayManager:createPostConnectOperation::Gateway already verified, skipping gateway verification step
2021-04-04 19:54:03.212 [ 25] 5 CapabilitiesDelegate:createPostConnectOperation
2021-04-04 19:54:03.212 [ 25] 5 CapabilitiesDelegate:resetCurrentDiscoveryEventSender
2021-04-04 19:54:03.212 [ 25] 5 CapabilitiesDelegate:moveInFlightEndpointsToPendingLocked
2021-04-04 19:54:03.213 [ 23] 5 CertifiedSender:onConnectionStatusChanged
2021-04-04 19:54:03.213 [ 23] 5 ConditionVariableWrapper:notifyAll
2021-04-04 19:54:03.213 [ 25] 5 SQLiteCapabilitiesDelegateStorage:load
2021-04-04 19:54:03.213 [ 25] 5 CapabilitiesDelegate:createPostConnectOperation:num endpoints stored=1
2021-04-04 19:54:03.213 [ 25] 5 CapabilitiesDelegate:filterUnchangedPendingAddOrUpdateEndpointsLocked
                  #    #     #  #####      #####  ######  #    #              
                 # #   #     # #     #    #     # #     # #   #               
                #   #  #     # #          #       #     # #  #                
               #     # #     #  #####      #####  #     # ###                 
               #######  #   #        #          # #     # #  #                
               #     #   # #   #     #    #     # #     # #   #               
               #     #    #     #####      #####  ######  #    #              
                                                                              
       #####                                           #                      
      #     #   ##   #    # #####  #      ######      # #   #####  #####      
      #        #  #  ##  ## #    # #      #          #   #  #    # #    #     
       #####  #    # # ## # #    # #      #####     #     # #    # #    #     
            # ###### #    # #####  #      #         ####### #####  #####      
      #     # #    # #    # #      #      #         #     # #      #          
       #####  #    # #    # #      ###### ######    #     # #      #          

       SDK Version 1.22.0

       WARNING! THIS DEVICE HAS BEEN COMPILED IN DEBUG MODE.

       RELEASING A PRODUCTION DEVICE IN DEBUG MODE MAY IMPACT DEVICE PERFORMANCE,
       DOES NOT COMPLY WITH THE AVS SECURITY REQUIREMENTS,
       AND COULD RESULT IN SUSPENSION OR TERMINATION OF THE ALEXA SERVICE ON YOUR DEVICES.


+----------------------------------------------------------------------------+
|                                  Options:                                  |
| Wake word:                                                                 |
|       Simply say Alexa and begin your query.                               |
| Tap to talk:                                                               |
|       Press 't' and Enter followed by your query (no need for the 'Alexa').|
| Hold to talk:                                                              |
|       Press 'h' followed by Enter to simulate holding a button.            |
|       Then say your query (no need for the 'Alexa').                       |
|       Press 'h' followed by Enter to simulate releasing a button.          |
| Stop an interaction:                                                       |
|       Press 's' and Enter to stop an ongoing interaction.                  |
| Privacy mode (microphone off):                                             |
|       Press 'm' and Enter to turn on and off the microphone.               |
| Playback Controls:                                                         |
|       Press '1' for a 'PLAY' button press.                                 |
|       Press '2' for a 'PAUSE' button press.                                |
|       Press '3' for a 'NEXT' button press.                                 |
|       Press '4' for a 'PREVIOUS' button press.                             |
| Settings:                                                                  |
|       Press 'c' followed by Enter at any time to see the settings screen.  |
| Speaker Control:                                                           |
|       Press 'p' followed by Enter at any time to adjust speaker settings.  |
| Firmware Version:                                                          |
|       Press 'f' followed by Enter at any time to report a different        |
|       firmware version.                                                    |
| Info:                                                                      |
|       Press 'i' followed by Enter at any time to see the help screen.      |
| Reset device:                                                              |
|       Press 'k' followed by Enter at any time to reset your device. This   |
|       will erase any data stored in the device and you will have to        |
|       re-register your device.                                             |
|       This option will also exit the application.                          |
| Reauthorize device:                                                        |
|       Press 'z' followed by Enter at any time to re-authorize your device. |
|       This will erase any data stored in the device and initiate           |
|       re-authorization.                                                    |
|                                                                            |
| Quit:                                                                      |
|       Press 'q' followed by Enter at any time to quit the application.     |
+----------------------------------------------------------------------------+

2021-04-04 19:54:03.218 [ 25] 9 CapabilitiesDelegate:filterUnchangedPendingAddOrUpdateEndpointsLocked:step=endpoint not be included in addOrUpdateReport
2021-04-04 19:54:03.220 [ 25] 5 CapabilitiesDelegate:addStaleEndpointsToPendingDeleteLocked
2021-04-04 19:54:03.221 [ 25] 5 CapabilitiesDelegate:setCapabilitiesState:newCapabilitiesState=SUCCESS
2021-04-04 19:54:03.228 [ 25] 9 CapabilitiesDelegate:callingOnCapabilitiesStateChange:state=SUCCESS,error=SUCCESS
2021-04-04 19:54:03.231 [ 25] 5 EndpointRegistrationManager:onCapabilitiesStateChange:state=SUCCESS,error=SUCCESS,callback=true
#######################################################
#       Successfully registered 1 endpoint(s).        #
#######################################################

2021-04-04 19:54:03.231 [ 25] 5 EndpointRegistrationManager:onCapabilityRegistrationStatusChanged
2021-04-04 19:54:03.232 [ 25] 5 CapabilitiesDelegate:createPostConnectOperation::No change in Capabilities, skipping post connect step
2021-04-04 19:54:03.232 [ 25] 9 PowerMonitor:getInstance
2021-04-04 19:54:03.232 [ 25] 9 PowerMonitor:createLocalPowerResource:identifier=PostConnectSequencer_mainLoop
2021-04-04 19:54:03.232 [ 25] 9 PowerMonitor:isActiveLocked:isActiveLocked=false
2021-04-04 19:54:03.232 [ 14] 9 EndpointRegistrationManager:updateAddedOrUpdatedEndpoints:result=success
2021-04-04 19:54:03.232 [ 25] 5 PostConnectSequencer:doPostConnect
2021-04-04 19:54:03.233 [ 25] I HTTP2Transport:handleAuthorizing:this=0x891090
2021-04-04 19:54:03.233 [ 25] 5 CBLAuthDelegate:addAuthObserver:observer=0x8910d8
2021-04-04 19:54:03.233 [ 25] I HTTP2Transport:onAuthStateChange:this=0x891090,newState=REFRESHED,error=SUCCESS
2021-04-04 19:54:03.233 [ 25] I HTTP2Transport:setStateLocked:this=0x891090,currentState=AUTHORIZING,newState=CONNECTING,changedReason=SUCCESS
2021-04-04 19:54:03.233 [ 25] 5 ConditionVariableWrapper:notifyAll
2021-04-04 19:54:03.233 [ 25] 9 ConditionVariableWrapper:waitForInner:duration=3599999999999944630
2021-04-04 19:54:03.233 [ 25] I HTTP2Transport:handleConnecting:this=0x891090
2021-04-04 19:54:03.233 [ 25] 9 DownchannelHandler:create:context=0x8910e0
2021-04-04 19:54:03.233 [ 25] 5 ExchangeHandler:ExchangeHandler:context=0x8910e0
2021-04-04 19:54:03.233 [ 26] 5 PostConnectSequencer:mainLoop
2021-04-04 19:54:03.235 [ 26] 9 PowerMonitor:getInstance
2021-04-04 19:54:03.235 [ 26] 9 PowerMonitor:assignThreadPowerResource:threadId=2446442704
2021-04-04 19:54:03.235 [ 26] 9 PowerMonitor:isActiveLocked:isActiveLocked=false
2021-04-04 19:54:03.235 [ 25] 9 DownchannelHandler:DownchannelHandler:context=0x8910e0
2021-04-04 19:54:03.235 [ 25] 9 PowerMonitor:getInstance
2021-04-04 19:54:03.235 [ 25] 9 PowerMonitor:createLocalPowerResource:identifier=DownchannelHandler
2021-04-04 19:54:03.236 [ 25] 9 PowerMonitor:isActiveLocked:isActiveLocked=false
2021-04-04 19:54:03.235 [ 26] 5 PostConnectSynchronizeStateSender:performOperation
2021-04-04 19:54:03.236 [ 26] 5 PostConnectSynchronizeStateSender:fetchContext
2021-04-04 19:54:03.237 [ 26] 5 ContextManager:getContext
2021-04-04 19:54:03.237 [ 26] 5 ContextManager:getContextInternal
2021-04-04 19:54:03.237 [ 25] 9 MimeResponseSink:MimeResponseSink:handler=0xaba2c118
2021-04-04 19:54:03.237 [ 26] 9 ConditionVariableWrapper:waitForInner:duration=2000000000
2021-04-04 19:54:03.238 [ 25] 9 HTTP2MimeResponseDecoder:HTTP2MimeResponseDecoder
2021-04-04 19:54:03.238 [ 25] 7 HTTP2Transport:createAndSendRequest:this=0x891090,type=GET
2021-04-04 19:54:03.239 [  f] 9 ThreadPool:obtainWorker:created=18,obtained=18,releasedToPool=0,releasedFromPool=0,outstanding=18
2021-04-04 19:54:03.239 [ 27] 9 TaskThread:startThread:moniker= 27,duration=417
2021-04-04 19:54:03.240 [  f] 9 SpeechSynthesizer:provideState:token=1
2021-04-04 19:54:03.240 [ 18] 0 SpeechSynthesizer:executeProvideState:stateRequestToken=1,state=FINISHED
2021-04-04 19:54:03.241 [ 18] 5 ContextManager:setState
2021-04-04 19:54:03.241 [  f] 5 VisualActivityTracker:provideState
2021-04-04 19:54:03.241 [  f] 9 ThreadPool:obtainWorker:created=19,obtained=19,releasedToPool=0,releasedFromPool=0,outstanding=19
2021-04-04 19:54:03.241 [ 25] 9 DownchannelHandler:getRequestHeaderLines
2021-04-04 19:54:03.242 [  f] 0 AudioPlayer:provideState:stateRequestToken=1
2021-04-04 19:54:03.243 [ 1d] 0 AudioPlayer:executeProvideState:sendToken=true,stateRequestToken=1
2021-04-04 19:54:03.243 [  f] 9 ThreadPool:obtainWorker:created=20,obtained=20,releasedToPool=0,releasedFromPool=0,outstanding=20
2021-04-04 19:54:03.244 [ 1d] 5 ContextManager:setState
2021-04-04 19:54:03.244 [ 29] 9 TaskThread:startThread:moniker= 29,duration=1056
2021-04-04 19:54:03.244 [  f] 5 NotificationsCapabilityAgent:provideState:stateRequestToken=1
2021-04-04 19:54:03.244 [ 29] 0 ExternalMediaPlayer:executeProvideState:sendToken=true,stateRequestToken=1
2021-04-04 19:54:03.245 [  f] 5 AudioActivityTracker:provideState
2021-04-04 19:54:03.245 [  f] 9 ThreadPool:obtainWorker:created=21,obtained=21,releasedToPool=0,releasedFromPool=0,outstanding=21
2021-04-04 19:54:03.245 [ 2a] 9 TaskThread:startThread:moniker= 2a,duration=390
2021-04-04 19:54:03.245 [ 25] 9 ConditionVariableWrapper:waitForInner:duration=3599999999987742380
2021-04-04 19:54:03.245 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:result=stateNotAvailableYet,pendingStates=7
2021-04-04 19:54:03.246 [ 24] 9 LibcurlHTTP2Connection:insertActiveStream:handle=0xaba045d8,streamId=AVSDownChannel-1
2021-04-04 19:54:03.247 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:result=stateNotAvailableYet,pendingStates=6
2021-04-04 19:54:03.247 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:result=stateNotAvailableYet,pendingStates=5
2021-04-04 19:54:03.245 [ 29] 0 ExternalMediaPlayer:executeProvideState:provideSessionState={"agent"\:"CQCAFYNYDC"\,"spiVersion"\:"1.0"\,"playerInFocus"\:""\,"players"\:[]}
2021-04-04 19:54:03.246 [ 28] 9 TaskThread:startThread:moniker= 28,duration=4506
2021-04-04 19:54:03.254 [ 28] 5 VisualActivityTracker:executeProvideState
2021-04-04 19:54:03.254 [ 28] 5 ContextManager:setState
2021-04-04 19:54:03.246 [ 2a] 5 AudioActivityTracker:executeProvideState
2021-04-04 19:54:03.246 [ 1c] 5 NotificationsCapabilityAgent:executeProvideState:sendToken=true,stateRequestToken=1,isEnabled=false
2021-04-04 19:54:03.254 [ 2a] 5 ContextManager:setState
2021-04-04 19:54:03.254 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:result=stateNotAvailableYet,pendingStates=4
2021-04-04 19:54:03.254 [ 1c] 5 ContextManager:setState
2021-04-04 19:54:03.254 [ 29] 5 ContextManager:setState
2021-04-04 19:54:03.255 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:result=stateNotAvailableYet,pendingStates=3
2021-04-04 19:54:03.255 [ 29] 0 ExternalMediaPlayer:executeProvideState:sendToken=true,stateRequestToken=1
2021-04-04 19:54:03.255 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:result=stateNotAvailableYet,pendingStates=2
2021-04-04 19:54:03.255 [ 29] 5 ExternalMediaPlayer:notifyRenderPlayerInfoCardsObservers
2021-04-04 19:54:03.255 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:result=stateNotAvailableYet,pendingStates=1
2021-04-04 19:54:03.255 [ 29] 0 ExternalMediaPlayer:executeProvideState:providePlaybackState={"state"\:"IDLE"\,"supportedOperations"\:[]\,"shuffle"\:"NOT_SHUFFLED"\,"repeat"\:"NOT_REPEATED"\,"favorite"\:"NOT_RATED"\,"positionMilliseconds"\:0\,"players"\:[]}
2021-04-04 19:54:03.256 [ 29] 5 ContextManager:setState
2021-04-04 19:54:03.256 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:token=1
2021-04-04 19:54:03.256 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.257 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.257 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.257 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.257 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:skipping state for legacy capabilityIdentifier={endpointId:,namespace:VisualActivityTracker,name:ActivityState}
2021-04-04 19:54:03.257 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.257 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.258 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.258 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked:skipping state for legacy capabilityIdentifier={endpointId:,namespace:AudioActivityTracker,name:ActivityState}
2021-04-04 19:54:03.258 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.258 [  f] 5 ContextManager:getContextAvailableCallbackIfReadyLocked
2021-04-04 19:54:03.260 [  f] 5 AVSContext:toJson
2021-04-04 19:54:03.260 [  f] 5 PostConnectSynchronizeStateSender:onContextAvailable
2021-04-04 19:54:03.260 [  f] 5 ConditionVariableWrapper:notifyAll
2021-04-04 19:54:03.261 [ 26] W UUIDGeneration:low entropy on call to generate UUID:current entropy=32
2021-04-04 19:54:03.262 [ 26] 0 EventBuilder:buildJsonEventString:messageId=41a8560b-9f2a-42f0-bbd1-7a5b39296831,namespace=System,name=SynchronizeState
2021-04-04 19:54:03.262 [ 26] 0 EventBuilder:buildJsonEventString:event={"context"\:{"properties"\:[{"namespace"\:"Alerts"\,"name"\:"AlertsState"\,"value"\:{"allAlerts"\:[]\,"activeAlerts"\:[]}\,"timeOfSample"\:"2021-04-04T19\:54\:02.675Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"Alexa.PlaybackStateReporter"\,"name"\:"playbackState"\,"value"\:{"state"\:"IDLE"\,"supportedOperations"\:[]\,"shuffle"\:"NOT_SHUFFLED"\,"repeat"\:"NOT_REPEATED"\,"favorite"\:"NOT_RATED"\,"positionMilliseconds"\:0\,"players"\:[]}\,"timeOfSample"\:"2021-04-04T19\:54\:03.256Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"AudioPlayer"\,"name"\:"PlaybackState"\,"value"\:{"token"\:""\,"offsetInMilliseconds"\:0\,"playerActivity"\:"IDLE"}\,"timeOfSample"\:"2021-04-04T19\:54\:03.247Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"Bluetooth"\,"name"\:"BluetoothState"\,"value"\:{"alexaDevice"\:{"friendlyName"\:"raspberrypi"}\,"pairedDevices"\:[{"uniqueDeviceId"\:"d52ade8d-6447-4c04-9a3b-0d5cfd3a6718"\,"deviceCategory"\:"UNKNOWN"\,"friendlyName"\:"Pixel 3a XL"\,"supportedProfiles"\:[{"name"\:"A2DP-SOURCE"\,"version"\:""\,"state"\:{"streaming"\:"PAUSED"}}\,{"name"\:"AVRCP"\,"version"\:""}]\,"connectionState"\:"CONNECTED"}]}\,"timeOfSample"\:"2021-04-04T19\:54\:02.766Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"EqualizerController"\,"name"\:"EqualizerState"\,"value"\:{"bands"\:[{"name"\:"TREBLE"\,"level"\:0}\,{"name"\:"BASS"\,"level"\:0}\,{"name"\:"MIDRANGE"\,"level"\:0}]}\,"timeOfSample"\:"2021-04-04T19\:54\:02.737Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"ExternalMediaPlayer"\,"name"\:"ExternalMediaPlayerState"\,"value"\:{"agent"\:"CQCAFYNYDC"\,"spiVersion"\:"1.0"\,"playerInFocus"\:""\,"players"\:[]}\,"timeOfSample"\:"2021-04-04T19\:54\:03.255Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"Notifications"\,"name"\:"IndicatorState"\,"value"\:{"isEnabled"\:false\,"isVisualIndicatorPersisted"\:false}\,"timeOfSample"\:"2021-04-04T19\:54\:03.255Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"Speaker"\,"name"\:"VolumeState"\,"value"\:{"volume"\:100\,"muted"\:false}\,"timeOfSample"\:"2021-04-04T19\:54\:02.696Z"\,"uncertaintyInMilliseconds"\:0}\,{"namespace"\:"SpeechSynthesizer"\,"name"\:"SpeechState"\,"value"\:{"token"\:""\,"offsetInMilliseconds"\:0\,"playerActivity"\:"FINISHED"}\,"timeOfSample"\:"2021-04-04T19\:54\:03.246Z"\,"uncertaintyInMilliseconds"\:0}]}\,"event"\:{"header"\:{"namespace"\:"System"\,"name"\:"SynchronizeState"\,"messageId"\:"41a8560b-9f2a-42f0-bbd1-7a5b39296831"}\,"payload"\:{}}}
2021-04-04 19:54:03.263 [ 26] 7 HTTP2Transport:sendMessage:this=0x891090
2021-04-04 19:54:03.265 [ 26] 5 ConditionVariableWrapper:notifyAll
2021-04-04 19:54:03.491 [ 24] 9 LibcurlHTTP2Request:headerCallback:id=AVSDownChannel-1,size=1,nmemb=13,userData=0xaba0f7c8
2021-04-04 19:54:03.491 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveResponseCode:responseCode=200
2021-04-04 19:54:03.491 [ 24] 9 MimeResponseSink:onReceiveResponseCode:responseCode=200
2021-04-04 19:54:03.491 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.491 [ 24] 5 DownchannelHandler:onReceiveResponseCode:responseCode=200
2021-04-04 19:54:03.491 [ 24] I HTTP2Transport:onDownchannelConnected:this=0x891090
2021-04-04 19:54:03.491 [ 24] I HTTP2Transport:setStateLocked:this=0x891090,currentState=CONNECTING,newState=POST_CONNECTING,changedReason=SUCCESS
2021-04-04 19:54:03.491 [ 24] 5 ConditionVariableWrapper:notifyAll
2021-04-04 19:54:03.491 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveHeaderLine:line=HTTP/2 200 

2021-04-04 19:54:03.491 [ 24] 9 MimeResponseSink:onReceiveHeaderLine:line=HTTP/2 200 

2021-04-04 19:54:03.491 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.492 [ 24] 9 LibcurlHTTP2Request:headerCallback:id=AVSDownChannel-1,size=1,nmemb=64,userData=0xaba0f7c8
2021-04-04 19:54:03.492 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveHeaderLine:line=access-control-allow-headers\: authorization\,x-amz-access-token

2021-04-04 19:54:03.492 [ 24] 9 MimeResponseSink:onReceiveHeaderLine:line=access-control-allow-headers\: authorization\,x-amz-access-token

2021-04-04 19:54:03.492 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.492 [ 24] 9 LibcurlHTTP2Request:headerCallback:id=AVSDownChannel-1,size=1,nmemb=32,userData=0xaba0f7c8
2021-04-04 19:54:03.492 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveHeaderLine:line=access-control-allow-origin\: *

2021-04-04 19:54:03.492 [ 24] 9 MimeResponseSink:onReceiveHeaderLine:line=access-control-allow-origin\: *

2021-04-04 19:54:03.492 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.492 [ 24] 9 LibcurlHTTP2Request:headerCallback:id=AVSDownChannel-1,size=1,nmemb=81,userData=0xaba0f7c8
2021-04-04 19:54:03.492 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveHeaderLine:line=content-type\: multipart/related; boundary\=------abcde123; type\=application/json

2021-04-04 19:54:03.492 [ 24] 9 MimeResponseSink:onReceiveHeaderLine:line=content-type\: multipart/related; boundary\=------abcde123; type\=application/json

2021-04-04 19:54:03.492 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.492 [ 24] 9 LibcurlHTTP2Request:headerCallback:id=AVSDownChannel-1,size=1,nmemb=20,userData=0xaba0f7c8
2021-04-04 19:54:03.492 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveHeaderLine:line=x-amzn-requestid\: 

2021-04-04 19:54:03.492 [ 24] 9 MimeResponseSink:onReceiveHeaderLine:line=x-amzn-requestid\: 

2021-04-04 19:54:03.492 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.492 [ 24] 0 MimeResponseSink:receivedRequestId:value=x-amzn-requestid\: 
2021-04-04 19:54:03.492 [ 24] 9 LibcurlHTTP2Request:headerCallback:id=AVSDownChannel-1,size=1,nmemb=2,userData=0xaba0f7c8
2021-04-04 19:54:03.492 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveHeaderLine:line=

2021-04-04 19:54:03.492 [ 24] 9 MimeResponseSink:onReceiveHeaderLine:line=

2021-04-04 19:54:03.492 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.492 [ 24] 9 LibcurlHTTP2Request:writeCallback:id=AVSDownChannel-1,size=1,nmemb=18,userData=0xaba0f7c8
2021-04-04 19:54:03.492 [ 24] 9 HTTP2MimeResponseDecoder:onReceiveData:size=18
2021-04-04 19:54:03.493 [ 25] I HTTP2Transport:handlePostConnecting:this=0x891090
2021-04-04 19:54:03.493 [ 25] 7 HTTP2Transport:sendMessagesAndPings:this=0x891090,whileState=POST_CONNECTING
2021-04-04 19:54:03.493 [ 25] 9 ConditionVariableWrapper:waitForInner:duration=299999420246
2021-04-04 19:54:03.493 [ 25] 7 MessageRequestHandler:create:context=0x8910e0,messageRequest=0xace08530
2021-04-04 19:54:03.493 [ 25] 5 ExchangeHandler:ExchangeHandler:context=0x8910e0
2021-04-04 19:54:03.494 [ 25] 7 MessageRequestHandler:MessageRequestHandler:context=0x8910e0,messageRequest=0xace08530
2021-04-04 19:54:03.494 [ 25] 9 HTTP2MimeRequestEncoder:HTTP2MimeRequestEncoder:boundary=WhooHooZeerOoonie!,source=0xaba0f72c
2021-04-04 19:54:03.495 [ 25] 9 MimeResponseSink:MimeResponseSink:handler=0xaba0f730
2021-04-04 19:54:03.495 [ 25] 9 HTTP2MimeResponseDecoder:HTTP2MimeResponseDecoder
2021-04-04 19:54:03.495 [ 25] 7 HTTP2Transport:onMessageRequestSent:this=0x891090,countOfUnfinishedMessageHandlers=1
2021-04-04 19:54:03.495 [ 25] 7 HTTP2Transport:createAndSendRequest:this=0x891090,type=POST
2021-04-04 19:54:03.495 [ 25] 9 HTTP2MimeRequestEncoder:getRequestHeaderLines
2021-04-04 19:54:03.495 [ 25] 9 MessageRequestHandler:getRequestHeaderLines
2021-04-04 19:54:03.496 [ 25] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.496 [ 25] 0 MessageRequestHandler:EventSent
2021-04-04 19:54:03.496 [ 25] 9 ConditionVariableWrapper:waitForInner:duration=299999713484
2021-04-04 19:54:03.593 [ 24] 9 LibcurlHTTP2Connection:insertActiveStream:handle=0xaba0a1b8,streamId=AVSEvent-3
2021-04-04 19:54:03.593 [ 24] 9 LibcurlHTTP2Request:readCallback:id=AVSEvent-3,size=1,nmemb=65536,userData=0xaba2a960
2021-04-04 19:54:03.594 [ 24] 9 HTTP2MimeRequestEncoder:onSendData:size=65536,state=NEW
2021-04-04 19:54:03.594 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=NEW,newState=GETTING_1ST_PART_HEADERS
2021-04-04 19:54:03.594 [ 24] 9 MessageRequestHandler:getMimePartHeaderLines
2021-04-04 19:54:03.594 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.594 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=GETTING_1ST_PART_HEADERS,newState=SENDING_1ST_BOUNDARY
2021-04-04 19:54:03.594 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=SENDING_1ST_BOUNDARY,newState=SENDING_PART_HEADERS
2021-04-04 19:54:03.594 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=SENDING_PART_HEADERS,newState=SENDING_PART_DATA
2021-04-04 19:54:03.595 [ 24] 9 MessageRequestHandler:onSendMimePartData:size=65429
2021-04-04 19:54:03.595 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.595 [ 24] 9 MessageRequestHandler:onSendMimePartData:size=63156
2021-04-04 19:54:03.595 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.595 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=SENDING_PART_DATA,newState=SENDING_END_BOUNDARY
2021-04-04 19:54:03.595 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=SENDING_END_BOUNDARY,newState=GETTING_NTH_PART_HEADERS
2021-04-04 19:54:03.595 [ 24] 9 MessageRequestHandler:getMimePartHeaderLines
2021-04-04 19:54:03.595 [ 24] 9 HTTP2Transport:onActivity:this=0x891090
2021-04-04 19:54:03.595 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=GETTING_NTH_PART_HEADERS,newState=SENDING_TERMINATING_DASHES
2021-04-04 19:54:03.595 [ 24] 9 HTTP2MimeRequestEncoder:setState:state=SENDING_TERMINATING_DASHES,newState=DONE
2021-04-04 19:54:03.595 [ 24] 9 LibcurlHTTP2Request:readCallback:id=AVSEvent-3,size=1,nmemb=65536,userData=0xaba2a960
2021-04-04 19:54:03.595 [ 24] 9 HTTP2MimeRequestEncoder:onSendData:size=65536,state=DONE
